Eviction Algo,total_attempts, StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,invalid max or main ranks,Final Miss Ratio,minSlabs,movingAverageParam,maxFreeMemSlabs
Lru2Q,172,171,0,0,0,0,0.66996,2,0.100000,4
Lru2Q,192,191,0,0,0,0,0.667457,0,0.100000,5
Lru2Q,167,166,0,0,0,0,0.670137,2,0.300000,1
Lru2Q,174,173,0,0,0,0,0.669673,2,0.300000,3
Lru2Q,165,164,0,0,0,0,0.672264,3,0.400000,5
Lru2Q,173,172,0,0,0,0,0.669702,5,0.450000,4
Lru2Q,174,173,0,0,0,0,0.668846,5,0.150000,1
Lru2Q,179,178,0,0,0,0,0.667015,2,0.150000,1
Lru2Q,179,178,0,0,0,0,0.66896,2,0.100000,2
Lru2Q,202,201,0,0,0,0,0.6678029999999999,4,0.050000,5
Lru2Q,174,173,0,0,0,0,0.668357,0,0.350000,1
Lru2Q,181,180,0,0,0,0,0.668012,2,0.200000,2
Lru2Q,163,0,0,0,0,162,0.70057,4,0.050000,0
Lru2Q,159,158,0,0,0,0,0.672716,0,0.200000,4
Lru2Q,171,170,0,0,0,0,0.670535,4,0.250000,3
Lru2Q,447,446,0,0,0,0,0.649065,4,0.150000,3
Lru2Q,408,407,0,0,0,0,0.6500330000000001,5,0.150000,2
Lru2Q,643,642,0,0,0,0,0.643041,5,0.200000,2
Lru2Q,178,177,0,0,0,0,0.668319,3,0.250000,1
Lru2Q,167,0,0,0,0,166,0.70057,1,0.050000,0
Lru2Q,179,178,0,0,0,0,0.6683060000000001,5,0.350000,4
Lru2Q,592,591,0,0,0,0,0.641201,1,0.400000,5
Lru2Q,167,166,0,0,0,0,0.671154,2,0.050000,2
Lru2Q,204,203,0,0,0,0,0.664999,5,0.100000,2
Lru2Q,189,188,0,0,0,0,0.6673169999999999,1,0.300000,1
Lru2Q,180,179,0,0,0,0,0.668561,3,0.300000,5
Lru2Q,165,164,0,0,0,0,0.670892,3,0.450000,3
Lru2Q,440,0,0,0,0,439,0.70057,3,0.100000,0
Lru2Q,178,177,0,0,0,0,0.6692469999999999,0,0.300000,4
Lru2Q,166,165,0,0,0,0,0.670551,1,0.400000,1
Lru2Q,164,163,0,0,0,0,0.671169,3,0.150000,3
Lru2Q,177,176,0,0,0,0,0.671225,2,0.450000,4
Lru2Q,407,406,0,0,0,0,0.650524,5,0.400000,3
Lru2Q,226,225,0,0,0,0,0.664161,4,0.050000,4
Lru2Q,191,190,0,0,0,0,0.6694629999999999,4,0.300000,5
Lru2Q,175,0,0,0,0,174,0.70057,2,0.250000,0
Lru2Q,172,171,0,0,0,0,0.669977,5,0.100000,3
Lru2Q,176,0,0,0,0,175,0.70057,2,0.400000,0
Lru2Q,173,0,0,0,0,172,0.70057,5,0.150000,0
Lru2Q,190,189,0,0,0,0,0.668347,2,0.150000,5
Lru2Q,161,160,0,0,0,0,0.6714990000000001,1,0.050000,2
Lru2Q,163,162,0,0,0,0,0.671359,1,0.300000,2
Lru2Q,189,188,0,0,0,0,0.668247,5,0.450000,5
Lru2Q,704,0,0,0,0,703,0.70057,5,0.050000,0
Lru2Q,170,169,0,0,0,0,0.6697,0,0.200000,2
Lru2Q,171,170,0,0,0,0,0.66963,5,0.450000,2
Lru2Q,181,180,0,0,0,0,0.669043,1,0.450000,1
Lru2Q,399,398,0,0,0,0,0.651044,4,0.250000,2
Lru2Q,175,0,0,0,0,174,0.70057,1,0.350000,0
Lru2Q,872,0,0,0,0,871,0.70057,3,0.050000,0
Lru2Q,176,175,0,0,0,0,0.6695599999999999,1,0.350000,4
Lru2Q,166,165,0,0,0,0,0.669657,2,0.350000,1
Lru2Q,178,177,0,0,0,0,0.670308,3,0.100000,5
Lru2Q,191,190,0,0,0,0,0.668308,5,0.400000,2
Lru2Q,177,176,0,0,0,0,0.670582,2,0.400000,3
Lru2Q,186,0,0,0,0,185,0.70057,4,0.100000,0
Lru2Q,212,211,0,0,0,0,0.666812,1,0.450000,4
Lru2Q,163,0,0,0,0,162,0.70057,1,0.150000,0
Lru2Q,594,0,0,0,0,593,0.70057,4,0.200000,0
Lru2Q,172,171,0,0,0,0,0.670237,5,0.300000,2
Lru2Q,223,222,0,0,0,0,0.662388,5,0.150000,3
Lru2Q,178,0,0,0,0,177,0.70057,2,0.350000,0
Lru2Q,180,179,0,0,0,0,0.669547,5,0.250000,5
Lru2Q,176,175,0,0,0,0,0.6679999999999999,3,0.200000,1
Lru2Q,576,575,0,0,0,0,0.645539,2,0.250000,4
Lru2Q,167,166,0,0,0,0,0.672518,1,0.400000,4
Lru2Q,174,173,0,0,0,0,0.670655,3,0.350000,4
Lru2Q,171,170,0,0,0,0,0.670893,5,0.150000,5
Lru2Q,178,177,0,0,0,0,0.669176,0,0.050000,3
Lru2Q,164,163,0,0,0,0,0.671461,3,0.450000,4
Lru2Q,695,0,0,0,0,694,0.70057,2,0.450000,0
Lru2Q,179,178,0,0,0,0,0.6691130000000001,0,0.100000,2
Lru2Q,199,198,0,0,0,0,0.667565,3,0.050000,4
Lru2Q,164,163,0,0,0,0,0.670668,3,0.250000,2
Lru2Q,183,182,0,0,0,0,0.670415,0,0.400000,4
Lru2Q,160,159,0,0,0,0,0.672552,0,0.050000,5
Lru2Q,176,175,0,0,0,0,0.66932,3,0.100000,2
Lru2Q,166,165,0,0,0,0,0.670578,0,0.150000,4
Lru2Q,212,211,0,0,0,0,0.6673359999999999,4,0.450000,5
Lru2Q,174,173,0,0,0,0,0.671123,2,0.050000,5
Lru2Q,172,171,0,0,0,0,0.670555,2,0.350000,3
Lru2Q,240,239,0,0,0,0,0.6624909999999999,1,0.100000,3
Lru2Q,172,171,0,0,0,0,0.670253,3,0.200000,4
Lru2Q,167,166,0,0,0,0,0.6705,0,0.250000,5
Lru2Q,643,642,0,0,0,0,0.644649,5,0.250000,4
Lru2Q,166,165,0,0,0,0,0.671154,5,0.250000,3
Lru2Q,489,488,0,0,0,0,0.648292,3,0.200000,5
Lru2Q,178,0,0,0,0,177,0.70057,3,0.400000,0
Lru2Q,169,168,0,0,0,0,0.6697139999999999,4,0.050000,3
Lru2Q,170,169,0,0,0,0,0.6698040000000001,5,0.350000,2
Lru2Q,172,171,0,0,0,0,0.669975,3,0.400000,2
Lru2Q,187,186,0,0,0,0,0.6676230000000001,3,0.250000,3
Lru2Q,187,186,0,0,0,0,0.6692089999999999,0,0.250000,4
Lru2Q,167,166,0,0,0,0,0.6712389999999999,3,0.350000,3
Lru2Q,176,175,0,0,0,0,0.6694640000000001,2,0.250000,3
Lru2Q,170,169,0,0,0,0,0.670372,5,0.200000,4
Lru2Q,172,171,0,0,0,0,0.671408,0,0.450000,4
Lru2Q,183,182,0,0,0,0,0.669737,4,0.400000,5
Lru2Q,177,176,0,0,0,0,0.6677759999999999,1,0.100000,1
Lru2Q,171,170,0,0,0,0,0.6688259999999999,2,0.250000,1
Lru2Q,189,188,0,0,0,0,0.6699010000000001,1,0.050000,5
Lru2Q,671,670,0,0,0,0,0.6416580000000001,4,0.300000,1
Lru2Q,185,0,0,0,0,184,0.70057,0,0.300000,0
Lru2Q,281,280,0,0,0,0,0.656534,3,0.150000,4
Lru2Q,186,185,0,0,0,0,0.666925,0,0.450000,1
Lru2Q,181,180,0,0,0,0,0.66915,0,0.050000,2
Lru2Q,455,0,0,0,0,454,0.70057,2,0.200000,0
Lru2Q,193,192,0,0,0,0,0.6673819999999999,5,0.450000,1
Lru2Q,178,177,0,0,0,0,0.669805,2,0.200000,5
Lru2Q,171,170,0,0,0,0,0.670373,4,0.400000,3
Lru2Q,159,158,0,0,0,0,0.671042,4,0.100000,2
Lru2Q,214,213,0,0,0,0,0.6620440000000001,3,0.300000,1
Lru2Q,172,171,0,0,0,0,0.670909,3,0.350000,5
Lru2Q,617,616,0,0,0,0,0.641771,4,0.050000,2
Lru2Q,521,520,0,0,0,0,0.642748,3,0.100000,1
Lru2Q,184,183,0,0,0,0,0.6699820000000001,2,0.450000,3
Lru2Q,292,291,0,0,0,0,0.657135,4,0.250000,4
Lru2Q,186,185,0,0,0,0,0.6674869999999999,1,0.350000,2
Lru2Q,209,208,0,0,0,0,0.664621,4,0.150000,5
Lru2Q,184,183,0,0,0,0,0.669268,1,0.350000,5
Lru2Q,552,551,0,0,0,0,0.643526,4,0.150000,1
Lru2Q,302,301,0,0,0,0,0.654337,5,0.300000,3
Lru2Q,302,301,0,0,0,0,0.659165,4,0.100000,4
Lru2Q,274,273,0,0,0,0,0.658128,1,0.400000,3
Lru2Q,791,0,0,0,0,790,0.70057,3,0.150000,0
Lru2Q,266,265,0,0,0,0,0.66117,1,0.200000,5
Lru2Q,472,0,0,0,0,471,0.70057,5,0.400000,0
Lru2Q,271,270,0,0,0,0,0.658891,1,0.200000,3
Lru2Q,166,0,0,0,0,165,0.70057,4,0.300000,0
Lru2Q,264,263,0,0,0,0,0.660575,2,0.100000,5
Lru2Q,442,0,0,0,0,441,0.70057,0,0.100000,0
Lru2Q,294,293,0,0,0,0,0.658012,3,0.050000,5
Lru2Q,290,289,0,0,0,0,0.656396,5,0.050000,2
Lru2Q,279,278,0,0,0,0,0.657389,3,0.200000,3
Lru2Q,309,308,0,0,0,0,0.6548849999999999,3,0.050000,1
Lru2Q,280,279,0,0,0,0,0.6579820000000001,1,0.200000,2
Lru2Q,327,326,0,0,0,0,0.654539,4,0.200000,2
Lru2Q,277,276,0,0,0,0,0.657349,4,0.100000,1
Lru2Q,285,284,0,0,0,0,0.659077,4,0.350000,4
Lru2Q,305,304,0,0,0,0,0.656366,5,0.300000,4
Lru2Q,277,276,0,0,0,0,0.657475,3,0.400000,1
Lru2Q,262,261,0,0,0,0,0.657906,2,0.100000,1
Lru2Q,284,0,0,0,0,283,0.70057,0,0.250000,0
Lru2Q,273,272,0,0,0,0,0.657393,4,0.100000,3
Lru2Q,305,304,0,0,0,0,0.6544570000000001,1,0.050000,3
Lru2Q,693,692,0,0,0,0,0.6412519999999999,2,0.200000,4
Lru2Q,282,0,0,0,0,281,0.70057,4,0.450000,0
Lru2Q,284,283,0,0,0,0,0.655886,2,0.200000,3
Lru2Q,278,277,0,0,0,0,0.657686,3,0.150000,1
Lru2Q,269,268,0,0,0,0,0.6596230000000001,5,0.400000,5
Lru2Q,288,287,0,0,0,0,0.658022,5,0.300000,5
Lru2Q,284,0,0,0,0,283,0.70057,3,0.200000,0
Lru2Q,274,0,0,0,0,273,0.70057,0,0.150000,0
Lru2Q,280,0,0,0,0,279,0.70057,4,0.250000,0
Lru2Q,162,161,0,0,0,0,0.671487,1,0.250000,5
Lru2Q,228,227,0,0,0,0,0.6627879999999999,4,0.050000,1
Lru2Q,309,308,0,0,0,0,0.657216,4,0.300000,3
Lru2Q,270,269,0,0,0,0,0.658616,2,0.400000,4
Lru2Q,267,266,0,0,0,0,0.660859,1,0.100000,5
Lru2Q,404,403,0,0,0,0,0.649973,5,0.100000,1
Lru2Q,520,519,0,0,0,0,0.643143,2,0.250000,2
Lru2Q,326,325,0,0,0,0,0.654406,4,0.350000,2
Lru2Q,667,666,0,0,0,0,0.6435850000000001,4,0.450000,1
Lru2Q,294,293,0,0,0,0,0.65601,3,0.350000,1
Lru2Q,271,270,0,0,0,0,0.6586270000000001,4,0.200000,4
Lru2Q,297,296,0,0,0,0,0.658002,5,0.150000,4
Lru2Q,582,581,0,0,0,0,0.642829,2,0.050000,3
Lru2Q,283,282,0,0,0,0,0.6581859999999999,4,0.400000,2
Lru2Q,677,676,0,0,0,0,0.6415029999999999,3,0.300000,4
Lru2Q,973,972,0,0,0,0,0.635738,2,0.400000,2
Lru2Q,278,0,0,0,0,277,0.70057,4,0.350000,0
Lru2Q,289,0,0,0,0,288,0.70057,2,0.300000,0
Lru2Q,300,0,0,0,0,299,0.70057,5,0.350000,0
Lru2Q,279,278,0,0,0,0,0.65798,4,0.250000,1
Lru2Q,283,282,0,0,0,0,0.659246,2,0.400000,5
Lru2Q,269,268,0,0,0,0,0.660343,3,0.450000,5
Lru2Q,312,311,0,0,0,0,0.6554329999999999,1,0.250000,1
Lru2Q,314,313,0,0,0,0,0.654639,2,0.150000,3
Lru2Q,281,280,0,0,0,0,0.658428,5,0.350000,3
Lru2Q,273,272,0,0,0,0,0.6578930000000001,1,0.150000,2
Lru2Q,251,250,0,0,0,0,0.658353,1,0.150000,1
Lru2Q,269,268,0,0,0,0,0.6596679999999999,3,0.250000,4
Lru2Q,314,313,0,0,0,0,0.655867,5,0.350000,5
Lru2Q,919,918,0,0,0,0,0.638083,2,0.150000,4
Lru2Q,297,0,0,0,0,296,0.70057,4,0.400000,0
Lru2Q,264,263,0,0,0,0,0.6584490000000001,5,0.300000,1
Lru2Q,265,264,0,0,0,0,0.659307,1,0.250000,3
Lru2Q,280,279,0,0,0,0,0.659295,4,0.350000,5
Lru2Q,317,0,0,0,0,316,0.70057,1,0.450000,0
Lru2Q,260,259,0,0,0,0,0.660038,2,0.300000,2
Lru2Q,561,560,0,0,0,0,0.643942,1,0.100000,4
Lru2Q,264,263,0,0,0,0,0.659572,4,0.200000,5
Lru2Q,273,272,0,0,0,0,0.657862,2,0.350000,2
Lru2Q,419,418,0,0,0,0,0.648927,1,0.050000,1
Lru2Q,289,0,0,0,0,288,0.70057,3,0.300000,0
Lru2Q,555,0,0,0,0,554,0.70057,0,0.400000,0
Lru2Q,257,256,0,0,0,0,0.660066,3,0.400000,4
Lru2Q,269,268,0,0,0,0,0.6583300000000001,4,0.200000,1
Lru2Q,236,235,0,0,0,0,0.662609,5,0.400000,4
Lru2Q,277,276,0,0,0,0,0.658263,4,0.250000,5
Lru2Q,275,274,0,0,0,0,0.6587160000000001,1,0.150000,5
Lru2Q,223,222,0,0,0,0,0.664714,5,0.050000,4
Lru2Q,284,283,0,0,0,0,0.657498,1,0.300000,3
Lru2Q,283,282,0,0,0,0,0.657184,5,0.200000,1
Lru2Q,453,452,0,0,0,0,0.648503,2,0.350000,4
Lru2Q,289,288,0,0,0,0,0.6570929999999999,2,0.150000,2
Lru2Q,269,0,0,0,0,268,0.70057,3,0.250000,0
Lru2Q,285,0,0,0,0,284,0.70057,4,0.150000,0
Lru2Q,875,874,0,0,0,0,0.64103,4,0.100000,5
Lru2Q,412,411,0,0,0,0,0.650056,1,0.300000,4
Lru2Q,267,266,0,0,0,0,0.658551,2,0.250000,5
Lru2Q,266,265,0,0,0,0,0.659321,1,0.200000,1
Lru2Q,289,288,0,0,0,0,0.658568,4,0.150000,4
Lru2Q,272,271,0,0,0,0,0.657965,4,0.150000,2
Lru2Q,261,260,0,0,0,0,0.661381,1,0.150000,3
Lru2Q,280,279,0,0,0,0,0.65813,1,0.300000,5
Lru2Q,288,287,0,0,0,0,0.657562,5,0.350000,1
Lru2Q,282,0,0,0,0,281,0.70057,5,0.250000,0
Lru2Q,349,0,0,0,0,348,0.70057,5,0.300000,0
Lru2Q,430,429,0,0,0,0,0.650548,3,0.250000,5
Lru2Q,291,0,0,0,0,290,0.70057,0,0.450000,0
Lru2Q,451,450,0,0,0,0,0.646031,3,0.450000,1
Lru2Q,283,282,0,0,0,0,0.657355,3,0.450000,2
Lru2Q,271,270,0,0,0,0,0.6571830000000001,2,0.450000,1
Lru2Q,702,701,0,0,0,0,0.63603,1,0.350000,1
Lru2Q,321,320,0,0,0,0,0.654111,5,0.200000,3
Lru2Q,277,0,0,0,0,276,0.70057,0,0.350000,0
Lru2Q,287,286,0,0,0,0,0.657626,3,0.400000,3
Lru2Q,260,0,0,0,0,259,0.70057,1,0.300000,0
Lru2Q,261,260,0,0,0,0,0.659898,1,0.450000,5
Lru2Q,290,0,0,0,0,289,0.70057,1,0.100000,0
Lru2Q,279,0,0,0,0,278,0.70057,3,0.450000,0
Lru2Q,282,281,0,0,0,0,0.658293,1,0.150000,4
Lru2Q,400,399,0,0,0,0,0.650431,4,0.300000,4
Lru2Q,289,288,0,0,0,0,0.6565,2,0.100000,3
Lru2Q,282,281,0,0,0,0,0.658126,5,0.050000,3
Lru2Q,11539,14461,5567,0,0,2835,0.667211,0,0.250000,1
Lru2Q,280,279,0,0,0,0,0.6582749999999999,5,0.450000,3
Lru2Q,283,0,0,0,0,282,0.70057,5,0.450000,0
Lru2Q,276,275,0,0,0,0,0.660103,5,0.100000,5
Lru2Q,316,315,0,0,0,0,0.654176,1,0.100000,2
Lru2Q,304,303,0,0,0,0,0.6557930000000001,2,0.300000,4
Lru2Q,270,269,0,0,0,0,0.6583939999999999,1,0.250000,4
Lru2Q,464,0,0,0,0,463,0.70057,5,0.200000,0
Lru2Q,410,409,0,0,0,0,0.650191,4,0.300000,2
Lru2Q,291,290,0,0,0,0,0.656636,4,0.200000,3
Lru2Q,311,310,0,0,0,0,0.655443,5,0.250000,2
Lru2Q,753,752,0,0,0,0,0.6398079999999999,1,0.450000,2
Lru2Q,280,0,0,0,0,279,0.70057,2,0.150000,0
Lru2Q,297,296,0,0,0,0,0.6577770000000001,2,0.450000,5
Lru2Q,296,295,0,0,0,0,0.655781,5,0.400000,1
Lru2Q,291,290,0,0,0,0,0.655485,3,0.050000,2
Lru2Q,285,284,0,0,0,0,0.656524,2,0.450000,2
Lru2Q,270,269,0,0,0,0,0.6594800000000001,5,0.050000,1
Lru2Q,314,313,0,0,0,0,0.655564,1,0.250000,2
Lru2Q,258,257,0,0,0,0,0.659797,5,0.100000,4
Lru2Q,274,273,0,0,0,0,0.658489,1,0.050000,4
Lru2Q,273,272,0,0,0,0,0.6586069999999999,3,0.150000,5
Lru2Q,545,544,0,0,0,0,0.64287,2,0.200000,1
Lru2Q,290,289,0,0,0,0,0.657114,4,0.450000,2
Lru2Q,296,295,0,0,0,0,0.6571940000000001,2,0.050000,4
Lru2Q,293,292,0,0,0,0,0.6568780000000001,2,0.350000,5
Lru2Q,1021,0,0,0,0,1020,0.70057,1,0.250000,0
Lru2Q,274,273,0,0,0,0,0.656955,2,0.050000,1
Lru2Q,287,286,0,0,0,0,0.6596960000000001,5,0.200000,5
Lru2Q,453,452,0,0,0,0,0.647986,1,0.200000,4
Lru2Q,297,296,0,0,0,0,0.656936,2,0.300000,5
Lru2Q,285,284,0,0,0,0,0.6568339999999999,4,0.450000,3
Lru2Q,281,280,0,0,0,0,0.656547,1,0.400000,2
Lru2Q,283,0,0,0,0,282,0.70057,1,0.400000,0
Lru2Q,414,413,0,0,0,0,0.649027,1,0.450000,3
Lru2Q,276,275,0,0,0,0,0.660037,4,0.400000,4
Lru2Q,301,0,0,0,0,300,0.70057,5,0.100000,0
Lru2Q,276,275,0,0,0,0,0.657145,3,0.200000,2
Lru2Q,294,293,0,0,0,0,0.657845,3,0.100000,3
Lru2Q,240,0,0,0,0,239,0.70057,2,0.100000,0
Lru2Q,322,321,0,0,0,0,0.654786,3,0.050000,3
Lru2Q,297,296,0,0,0,0,0.655265,2,0.400000,1
Lru2Q,273,272,0,0,0,0,0.658189,4,0.350000,3
Lru2Q,272,0,0,0,0,271,0.70057,3,0.350000,0
Lru2Q,309,308,0,0,0,0,0.654695,3,0.300000,2
Lru2Q,278,277,0,0,0,0,0.657821,4,0.400000,1
Lru2Q,285,0,0,0,0,284,0.70057,1,0.200000,0
Lru2Q,321,320,0,0,0,0,0.657528,5,0.050000,5
Lru2Q,191,0,0,0,0,190,0.70057,0,0.050000,0
Lru2Q,290,289,0,0,0,0,0.6584030000000001,3,0.100000,4
Lru2Q,294,0,0,0,0,293,0.70057,2,0.050000,0
Lru2Q,274,273,0,0,0,0,0.6598820000000001,3,0.300000,3
Lru2Q,276,275,0,0,0,0,0.6576770000000001,1,0.350000,3
Lru2Q,312,311,0,0,0,0,0.654731,3,0.350000,2
Lru2Q,391,0,0,0,0,390,0.70057,0,0.200000,0
Lru2Q,513,512,0,0,0,0,0.645413,4,0.350000,1
Lru2Q,304,303,0,0,0,0,0.6573439999999999,4,0.450000,4
Lru2Q,271,270,0,0,0,0,0.6586080000000001,3,0.150000,2
Lru2Q,293,292,0,0,0,0,0.657878,5,0.250000,1
Lru2Q,75988,90419,37238,0,0,24022,0.7278,0,0.450000,3
Lru2Q,116235,153220,54035,0,0,24833,0.749619,0,0.400000,1
Lru2Q,38863,49191,18840,0,0,9401,0.698075,0,0.350000,2
Lru2Q,99233,120662,48991,0,0,28527,0.7468790000000001,0,0.350000,4
Lru2Q,44722,55199,21984,0,0,12006,0.707407,0,0.100000,3
Lru2Q,124017,148891,61097,0,0,37738,0.751514,0,0.400000,3
Lru2Q,48272,65575,22861,0,0,7845,0.709497,0,0.100000,1
Lru2Q,51894,70888,24457,0,0,8173,0.711267,0,0.300000,1
Lru2Q,37050,47564,18153,0,0,8119,0.697352,0,0.450000,5
Lru2Q,50931,61889,24783,0,0,14930,0.713132,0,0.450000,2
Lru2Q,41130,50820,20089,0,0,11077,0.695683,0,0.150000,2
Lru2Q,49734,60597,24392,0,0,14168,0.711808,0,0.300000,3
Lru2Q,54440,66858,26718,0,0,15028,0.716819,0,0.350000,3
Lru2Q,58250,79012,27613,0,0,9565,0.7134510000000001,0,0.050000,1
Lru2Q,50903,62003,24854,0,0,14674,0.709103,0,0.250000,2
Lru2Q,51514,62593,25399,0,0,14786,0.7099219999999999,0,0.400000,5
Lru2Q,49592,59914,24394,0,0,14618,0.7133700000000001,0,0.150000,3
Lru2Q,124156,149297,60841,0,0,37831,0.755181,0,0.300000,2
Lru2Q,50887,62283,25112,0,0,14109,0.7169030000000001,0,0.300000,5
Lru2Q,62302,86401,28190,0,0,9746,0.716421,0,0.200000,1
Lru2Q,49859,60473,24595,0,0,14383,0.714865,0,0.150000,5
Lru2Q,52627,64397,25945,0,0,14657,0.714011,0,0.350000,5
Lru2Q,52895,64214,26017,0,0,15290,0.7143660000000001,0,0.200000,3
Lru2Q,56566,68336,27997,0,0,16540,0.718809,0,0.050000,4
Lru2Q,60328,73515,29469,0,0,17378,0.7149289999999999,0,0.400000,2
Lru2Q,44845,55411,21924,0,0,12102,0.7024630000000001,0,0.250000,3
Lru2Q,70582,87091,34918,0,0,18884,0.730552,0,0.200000,5
Lru2Q,134240,162553,66515,0,0,38986,0.769801,0,0.100000,4
Lru2Q,153094,204399,71339,0,0,29994,0.768312,0,0.150000,1
